index	word	Adaptation	Mitigation	Non-climate
8153	mark	0.10851911	0.62208927	0.2693916
8154	reiterated	0.10749463	0.68226004	0.21024542
8155	repowering	0.15352818	0.60289365	0.24357823
8156	repowered	0.14641972	0.60720044	0.24637975
8157	euratom	0.15391797	0.6060373	0.24004468
8158	fider	0.15257753	0.60658807	0.2408344
8159	recommitted	0.14854021	0.6118009	0.23965883
8160	payers	0.13490096	0.61972374	0.24537529
8161	dsr	0.1375003	0.61613405	0.24636571
8162	lcf	0.13921434	0.61921257	0.2415731
8163	arranges	0.14086331	0.60756546	0.2515712
8164	arranged	0.14020896	0.5499612	0.30982983
8165	seconds	0.14372246	0.55943733	0.2968403
8166	sudden	0.11331254	0.6187084	0.26797906
8167	interconnector	0.15618017	0.6037299	0.24008988
8168	instantaneously	0.14462875	0.609953	0.24541831
8169	rotating	0.11074826	0.58963895	0.2996128
8170	procures	0.15811448	0.6081742	0.23371129
8171	intertrips	0.15816002	0.6074153	0.23442468
8172	reactive	0.1097955	0.6880171	0.20218748
8173	hydroelectricity	0.14005482	0.615791	0.24415414
8174	curtailed	0.14743382	0.60990417	0.24266201
8175	sunny	0.14813109	0.6076386	0.24423036
8176	curtailment	0.14772439	0.6095547	0.2427209
8177	unmet	0.15337263	0.6059526	0.24067481
8178	subtracted	0.13811469	0.6177312	0.24415408
8179	steeper	0.14834027	0.6121795	0.23948023
8180	instantly	0.13446856	0.5811965	0.2843349
8181	rocof	0.1432786	0.6107278	0.24599361
8182	remuneration	0.13665846	0.57696205	0.28637952
8183	arbitrage	0.14550242	0.61392206	0.24057549
8184	gate	0.123682685	0.5673415	0.30897576
8185	weeks	0.11393841	0.57529557	0.31076598
8186	lacks	0.097933844	0.65723294	0.24483317
8187	socialised	0.14784993	0.60578614	0.24636392
8188	heterogeneity	0.14935575	0.62520015	0.22544415
8189	infrastructures	0.15299225	0.58697623	0.26003152
8190	inadequate	0.11254388	0.58547825	0.30197787
8191	privacy	0.12939772	0.55108833	0.31951404
8192	cyber	0.13877304	0.5634844	0.29774255
8193	hourly	0.11429631	0.5771228	0.30858094
8194	sourcesboundaries	0.1519049	0.60622585	0.24186917
8195	dampened	0.14991765	0.62423956	0.22584279
8196	innovators	0.110716216	0.56053823	0.3287456
8197	periodical	0.1512854	0.6072754	0.2414392
8198	stalled	0.13169362	0.622114	0.2461924
8199	appreciably	0.14740984	0.6064155	0.24617463
8200	regret	0.14960177	0.61899894	0.23139928
8201	repurposing	0.14844857	0.6121715	0.23937991
8202	trusted	0.14431041	0.5846879	0.27100173
8203	trades	0.15520969	0.5919357	0.25285468
8204	regrets	0.103377864	0.69692504	0.19969714
8205	coe	0.14956151	0.60637575	0.2440628
8206	hardly	0.13573204	0.5760821	0.28818592
8207	fronts	0.115386404	0.56370854	0.32090506
8208	rollout	0.10413852	0.5987151	0.29714635
8209	lags	0.11279443	0.5849493	0.3022563
8210	dominance	0.13151225	0.57701313	0.29147455
8211	halt	0.11767181	0.5888535	0.2934746
8212	kwhm	0.14611425	0.61265934	0.2412265
8213	arguably	0.13647054	0.5956928	0.2678367
8214	lightbulbs	0.14132771	0.61102164	0.24765067
8215	plenty	0.14132974	0.60780853	0.25086173
8216	datasets	0.10390827	0.6950031	0.2010886
8217	voa	0.14240278	0.613048	0.24454927
8218	floorspace	0.11909681	0.5614079	0.31949523
8219	gva	0.1136374	0.5710466	0.31531602
8220	esos	0.1567555	0.6083621	0.23488241
8221	deadline	0.107044	0.58532554	0.3076305
8222	notification	0.11013929	0.5737487	0.31611198
8223	declared	0.12356439	0.57400614	0.30242947
8224	underscores	0.14017242	0.6078869	0.2519407
8225	hnip	0.14947267	0.6051065	0.24542084
8226	redesign	0.1387295	0.5567049	0.30456567
8227	greenstone	0.14391938	0.6211459	0.23493463
8228	aurium	0.14570794	0.6163677	0.23792432
8229	acquired	0.12405755	0.5752114	0.300731
8230	ceased	0.14268585	0.61887556	0.23843862
8231	prs	0.1592907	0.60898936	0.23171996
8232	impracticality	0.14650613	0.61730456	0.2361893
8233	reaction	0.1491983	0.6114589	0.23934284
8234	ending	0.11417492	0.57332754	0.31249753
8235	awaited	0.12814564	0.6653056	0.20654868
8236	suitability	0.10035941	0.64670265	0.25293797
8237	infrequently	0.14166631	0.6071675	0.25116614
8238	salience	0.14408088	0.6069951	0.24892405
8239	standardise	0.13886428	0.5845443	0.2765914
8240	leased	0.1520628	0.610847	0.23709016
8241	rebalancing	0.15039992	0.6066444	0.24295565
8242	rag	0.10479141	0.68922895	0.20597969
8243	redcar	0.14591192	0.59751683	0.25657132
8244	depressed	0.13966063	0.59543824	0.2649012
8245	overcapacity	0.14200109	0.612353	0.24564593
8246	appreciation	0.14225616	0.61059964	0.24714424
8247	missing	0.10638129	0.6123085	0.2813103
8248	preserved	0.15434735	0.6059617	0.23969097
8249	catches	0.12621745	0.66193795	0.21184456
8250	dryingseparation	0.14282593	0.6159712	0.24120286
8251	unclassified	0.14334261	0.6118768	0.24478064
8252	segmented	0.1428485	0.615631	0.24152054
8253	talbot	0.14884639	0.6154278	0.2357258
8254	tobacco	0.13694565	0.5859865	0.27706793
8255	rubber	0.1483286	0.6159864	0.23568502
8256	printing	0.13396533	0.57787746	0.28815722
8257	teesside	0.1576521	0.6093885	0.23295943
8258	oversupply	0.1423578	0.6119443	0.24569792
8259	vented	0.13932319	0.6153985	0.24527836
8260	mines	0.13833775	0.61492676	0.24673556
8261	official	0.117693804	0.5725371	0.30976915
8262	preceding	0.13932338	0.61426336	0.24641319
8263	econometrics	0.1436549	0.61346465	0.24288045
8264	contributors	0.116980575	0.66091824	0.22210124
8265	disproportionately	0.100699514	0.63860494	0.26069555
8266	compensations	0.14685884	0.6038354	0.24930578
8267	ccsu	0.1345832	0.6128175	0.25259927
8268	outperformed	0.14166439	0.61421824	0.24411736
8269	fuller	0.1119217	0.5684231	0.3196553
8270	synchronise	0.15303032	0.60042137	0.24654834
8271	retrofitting	0.111195356	0.6779028	0.2109019
8272	beiss	0.14664583	0.6034769	0.2498773
8273	parsons	0.14094886	0.6100938	0.24895738
8274	brinckerhoff	0.13971826	0.61108273	0.24919899
8275	dnv	0.13991287	0.60885805	0.2512291
8276	featuring	0.118077084	0.57518315	0.30673978
8277	officials	0.10540792	0.59069324	0.3038989
8278	cca	0.119432956	0.66458035	0.2159867
8279	ecas	0.1434091	0.6094765	0.24711439
8280	prompted	0.11046237	0.67781645	0.21172124
8281	abolish	0.15088603	0.60582834	0.2432856
8282	erode	0.12665273	0.5798928	0.29345447
8283	acceleration	0.10603588	0.6695132	0.22445087
8284	consecutive	0.1355298	0.5634072	0.30106306
8285	slowed	0.14058898	0.6168148	0.24259618
8286	evs	0.15322363	0.6149312	0.23184513
8287	outpaced	0.13878256	0.61080885	0.2504086
8288	provisionally	0.10953063	0.67663574	0.21383362
8289	mopeds	0.14147002	0.61403	0.24449997
8290	motorcycles	0.11401447	0.5707378	0.3152477
8291	liquified	0.14008774	0.61198604	0.24792627
8292	motoring	0.14485061	0.5552317	0.29991767
8293	slight	0.14543016	0.63374263	0.2208272
8294	steep	0.1256207	0.5623378	0.3120415
8295	freeze	0.12927943	0.5745436	0.296177
8296	destinations	0.12470073	0.58005416	0.29524502
8297	bunkering	0.14849801	0.61331534	0.23818675
8298	lagging	0.14517681	0.61551166	0.23931152
8299	chargers	0.15509129	0.60585004	0.23905873
8300	confined	0.13353446	0.5602137	0.3062519
8301	publically	0.13207375	0.66015494	0.20777132
8302	taxis	0.15307824	0.61483175	0.23209003
8303	street	0.13386953	0.6044428	0.2616877
8304	charger	0.1493743	0.62239677	0.2282289
8305	minis	0.14730316	0.61931133	0.23338552
8306	supermini	0.15102185	0.61963	0.22934815
8307	nedc	0.14506833	0.6237648	0.23116685
8308	harmonised	0.12256425	0.58951706	0.28791866
8309	wltp	0.14104189	0.62946236	0.2294958
8310	rde	0.1418369	0.630918	0.22724505
8311	pack	0.14432743	0.6121445	0.24352814
8312	tesla	0.14861505	0.6061326	0.24525225
8313	consultancies	0.1494055	0.6073282	0.24326631
8314	aurora	0.1368711	0.6177613	0.24536757
8315	bloomberg	0.13743864	0.6186327	0.2439287
8316	aggressive	0.11422181	0.5690571	0.31672108
8317	morgan	0.13691644	0.6022414	0.26084217
8318	stanley	0.13822445	0.6178322	0.24394333
8319	goldman	0.13699989	0.6172451	0.24575499
8320	sachs	0.13335705	0.6207189	0.24592406
8321	icct	0.14281756	0.61635286	0.24082954
8322	mckinsey	0.13474965	0.62009186	0.24515854
8323	bain	0.13688885	0.61700493	0.24610624
8324	midrange	0.13880445	0.61931145	0.24188417
8325	accenture	0.13585506	0.6146764	0.24946858
8326	bnp	0.13362208	0.6202212	0.24615668
8327	paribas	0.13635008	0.61778927	0.24586071
8328	audi	0.13579449	0.6177067	0.2464988
8329	emphasised	0.14279437	0.6207672	0.23643847
8330	altering	0.14775832	0.6116413	0.24060036
8331	styles	0.14796382	0.6113703	0.24066582
8332	pleasure	0.14613657	0.6101248	0.24373864
8333	eligibility	0.1299752	0.5784931	0.29153174
8334	aligns	0.11270508	0.5786991	0.3085958
8335	correspondingly	0.14032456	0.6105404	0.24913497
8336	proxies	0.15009102	0.6101831	0.23972584
8337	phevs	0.16127372	0.60916424	0.22956212
8338	waived	0.14938897	0.6142745	0.23633657
8339	bevs	0.15102422	0.61099267	0.23798315
8340	scrapping	0.15269531	0.61980546	0.22749923
8341	taxed	0.1393498	0.61740386	0.24324629
8342	plate	0.12619412	0.55529696	0.31850886
8343	plates	0.14554095	0.6191866	0.23527242
8344	rationed	0.14558469	0.61633795	0.23807736
8345	california	0.14808345	0.6099644	0.24195221
8346	acea	0.13564138	0.6164691	0.24788955
8347	dollars	0.1351546	0.6175342	0.2473112
8348	coventry	0.12268411	0.5736293	0.30368662
8349	walport	0.11849368	0.6760523	0.2054541
8350	adviser	0.121984005	0.56563485	0.3123812
8351	obliged	0.13212582	0.59401906	0.27385515
8352	vecto	0.15618041	0.6097921	0.23402752
8353	jrc	0.13416737	0.56340724	0.3024253
8354	euro	0.11658104	0.58019406	0.30322495
8355	approaching	0.11654381	0.6634083	0.22004788
8356	parity	0.12894157	0.593682	0.2773764
8357	differentiation	0.1378756	0.60838085	0.25374362
8358	bewteen	0.14081715	0.61851627	0.24066661
8359	arent	0.15782292	0.6105865	0.23159054
8360	coecrop	0.14816312	0.6088408	0.24299608
8361	deterioration	0.103673644	0.66029704	0.23602939
8362	coelivestock	0.14749691	0.60884094	0.24366215
8363	sequestered	0.15217121	0.6017139	0.24611488
8364	statistically	0.14283744	0.5951731	0.26198944
8365	enteric	0.15638492	0.6034998	0.24011533
8366	fermentation	0.15578622	0.6049816	0.23923227
8367	urea	0.14612481	0.6045415	0.24933366
8368	cropland	0.15395239	0.61336714	0.23268048
8369	proportions	0.13816702	0.5817659	0.28006715
8370	cereal	0.13738137	0.64275736	0.21986127
8371	holdings	0.15515164	0.60339934	0.24144898
8372	herd	0.1453433	0.6068186	0.24783808
8373	cow	0.14478199	0.607456	0.24776193
8374	grazing	0.13803795	0.61942786	0.24253418
8375	possessing	0.15516467	0.60203356	0.24280173
8376	facts	0.14126812	0.5458268	0.31290513
8377	grass	0.15755911	0.6176125	0.22482836
8378	forage	0.14450118	0.572032	0.28346685
8379	ruminants	0.14505586	0.6071	0.24784413
8380	manures	0.14449525	0.6074489	0.24805588
8381	dressed	0.15464576	0.6036413	0.24171306
8382	carcase	0.15390968	0.6080977	0.2379926
8383	weights	0.14373359	0.640094	0.21617241
8384	steers	0.105714835	0.6962377	0.1980475
8385	heifers	0.15067306	0.60885763	0.24046925
8386	profitable	0.13907626	0.6406926	0.22023112
8387	pli	0.15148906	0.60755634	0.2409546
8388	cows	0.15061978	0.61056507	0.23881528
8389	ebvs	0.15126015	0.6096575	0.23908241
8390	genetic	0.11229359	0.68491614	0.20279028
8391	traits	0.14221428	0.62043244	0.23735324
8392	coupling	0.14643742	0.6071461	0.24641655
8393	translate	0.1352726	0.55611855	0.30860886
8394	downscaled	0.1517142	0.6074703	0.24081556
8395	scaled	0.14522962	0.58738357	0.26738676
8396	sequesters	0.13856077	0.60574067	0.25569856
8397	settlements	0.11711497	0.6651598	0.21772519
8398	weakening	0.14016157	0.60384494	0.25599346
8399	nfi	0.123085365	0.67225426	0.20466039
8400	dataset	0.12813546	0.586488	0.2853766
8401	module	0.14113185	0.6311514	0.22771682
8402	forested	0.15603924	0.5910633	0.2528974
8403	litter	0.111353666	0.559718	0.32892835
8404	repeatable	0.1554663	0.5951621	0.2493716
8405	spatially	0.15617509	0.5944872	0.24933769
8406	das	0.14540872	0.605259	0.24933232
8407	rdp	0.16082616	0.60481	0.23436387
8408	slumped	0.15049203	0.6069818	0.24252611
8409	sharply	0.14287055	0.59499115	0.26213834
8410	dropping	0.120463185	0.5718542	0.3076826
8411	enquiry	0.1481839	0.5843122	0.26750392
8412	efra	0.15337077	0.59670603	0.24992317
8413	citing	0.13784839	0.5723421	0.28980953
8414	overly	0.15510318	0.6167594	0.22813745
8415	bureaucratic	0.117853194	0.5691848	0.31296203
8416	agroforestry	0.1542552	0.5955589	0.25018597
8417	shrubs	0.14237666	0.5512608	0.30636248
8418	hedgerows	0.14254582	0.542896	0.3145582
8419	shelter	0.11034752	0.55941445	0.33023798
8420	belts	0.12890245	0.5721634	0.29893416
8421	serves	0.10934206	0.5973647	0.29329318
8422	asc	0.10324733	0.6909491	0.20580362
8423	pests	0.10427838	0.6953498	0.20037183
8424	degraded	0.11998672	0.6631425	0.21687075
8425	await	0.14804326	0.6030213	0.24893545
8426	seflos	0.15997249	0.5956847	0.24434288
8427	bangor	0.14923935	0.5890064	0.26175424
8428	fens	0.14195845	0.62313735	0.23490416
8429	bog	0.11049678	0.67852974	0.2109735
8430	absent	0.1227261	0.58921146	0.2880625
8431	burdensome	0.1259538	0.6014499	0.2725964
8432	eci	0.1532509	0.5868568	0.2598924
8433	collate	0.14187193	0.6097864	0.24834168
8434	wastewater	0.123111345	0.66681397	0.21007463
8435	reverses	0.11715892	0.6861161	0.19672494
8436	mbt	0.14463061	0.61290205	0.24246737
8437	decay	0.1482528	0.6110327	0.24071442
8438	courtauld	0.11240123	0.67771816	0.20988059
8439	upturn	0.14898661	0.6013841	0.24962923
8440	wages	0.115276575	0.5779613	0.30676207
8441	oxidisation	0.14347567	0.6065567	0.24996765
8442	imperfect	0.14619337	0.6149616	0.23884496
8443	experimental	0.12298881	0.57587564	0.3011355
8444	observations	0.10228839	0.60153234	0.2961793
8445	fugitive	0.14812161	0.606848	0.24503036
8446	ascertaining	0.1488661	0.60469985	0.24643399
8447	drones	0.14999193	0.6046516	0.24535649
8448	papercard	0.14511429	0.60788935	0.24699636
8449	ban	0.111339286	0.56558543	0.32307532
8450	timeframe	0.1081115	0.6331245	0.25876403
8451	aerosol	0.14438927	0.6125054	0.24310532
8452	minimums	0.15788898	0.60835963	0.23375142
8453	cfcs	0.13940583	0.61475	0.24584416
8454	aerosols	0.15748708	0.6082683	0.23424463
8455	metered	0.1446622	0.6297959	0.22554189
8456	inhalers	0.15329175	0.6106225	0.23608565
8457	respiratory	0.1051713	0.68572426	0.20910452
8458	disorders	0.12270345	0.572954	0.30434257
8459	asthma	0.10851153	0.69848126	0.19300719
8460	centuries	0.13310498	0.5946436	0.27225137
8461	molecule	0.14459269	0.60997254	0.24543473
8462	potentials	0.14666618	0.6109708	0.242363
8463	gwps	0.14697255	0.6101567	0.24287072
8464	perfluorocarbons	0.14322461	0.6115388	0.24523664
8465	pfcs	0.14375408	0.6127639	0.24348205
8466	hexafluoride	0.14379996	0.6148007	0.24139935
8467	trifluoride	0.14401677	0.61236596	0.24361728
8468	foams	0.14453763	0.6120065	0.24345595
8469	peaked	0.14448473	0.60542476	0.25009048
8470	halocarbon	0.14265846	0.602651	0.25469053
8471	halocarbons	0.14323837	0.60640585	0.25035578
8472	stayed	0.1450644	0.568807	0.2861285
8473	dispense	0.14610192	0.6082967	0.24560136
8474	lung	0.13882674	0.6311418	0.23003145
8475	powder	0.14608443	0.60891634	0.24499927
8476	patients	0.10291335	0.6241082	0.27297845
8477	refrigerated	0.13719179	0.6116603	0.25114793
8478	importers	0.09986543	0.62917113	0.27096343
8479	incumbent	0.1338462	0.6015801	0.26457378
8480	quotas	0.12620577	0.57709825	0.29669598
8481	incrementally	0.13502228	0.6096801	0.25529763
8482	semiconductors	0.13737963	0.61966944	0.24295084
8483	freezers	0.15587875	0.60263854	0.24148269
8484	phasedown	0.14167571	0.61601776	0.24230655
8485	leak	0.14111972	0.61404204	0.24483827
8486	2036	0.13926706	0.62119305	0.23953989
8487	2034	0.14024231	0.62178606	0.23797168
8488	repeal	0.1482162	0.6116043	0.24017946
8489	silk	0.14642124	0.6079288	0.24564998
8490	upcoming	0.11826502	0.5607627	0.32097226
8491	translates	0.14107382	0.58714354	0.27178258
8492	comparability	0.14755288	0.6023114	0.25013578
8493	completeness	0.14730686	0.60315776	0.2495354
8494	reserved	0.10319593	0.6996843	0.1971197
8495	barrage	0.11802457	0.67412066	0.20785476
8496	devolution	0.0955591	0.63767064	0.26677024
8497	practitioner	0.10905926	0.6858037	0.2051371
8498	subscribed	0.11268595	0.6733105	0.21400356
8499	eradicate	0.101009235	0.61125135	0.2877394
8500	lihc	0.15408382	0.61243564	0.23348056
8501	draught	0.13663808	0.5965919	0.26677006
8502	ayrshire	0.15404119	0.61151534	0.23444346
8503	ukeu	0.14334254	0.6056888	0.25096866
8504	anxiety	0.12943044	0.64698726	0.22358234
8505	softer	0.14389524	0.6060994	0.2500053
8506	kms	0.15540653	0.6087096	0.23588392
8507	footpaths	0.15667278	0.61209124	0.23123598
8508	ghgip	0.15570778	0.6040102	0.24028201
8509	hayear	0.1501888	0.60941	0.24040128
8510	incorporating	0.10269769	0.6848226	0.21247974
8511	ipccs	0.14832263	0.5960938	0.25558352
8512	restorations	0.15700668	0.6005252	0.24246806
8513	tonnage	0.14800586	0.6257563	0.22623782
8514	pas	0.11205979	0.68489414	0.20304607
8515	drier	0.101933286	0.6928895	0.20517722
8516	wetter	0.10840647	0.66851956	0.223074
8517	winters	0.10537149	0.67637336	0.21825516
8518	seasons	0.10384518	0.68746924	0.20868553
8519	northwards	0.10757643	0.6759892	0.21643431
8520	vivid	0.10483981	0.68807584	0.2070843
8521	subsidence	0.1052809	0.68547535	0.20924376
8522	heatwave	0.1061349	0.6862777	0.20758747
8523	jenkins	0.10019499	0.6490703	0.25073466
8524	thackeray	0.10322615	0.6841821	0.21259175
8525	hopkins	0.104333006	0.684524	0.21114306
8526	1988	0.10006046	0.603131	0.29680863
8527	agnew	0.10332526	0.6876502	0.20902456
8528	palutikof	0.10276609	0.69120663	0.20602731
8529	unusually	0.108874045	0.67550343	0.21562251
8530	easter	0.104813844	0.66719043	0.22799572
8531	evacuated	0.107170194	0.6811785	0.2116513
8532	damaged	0.10459105	0.6950743	0.20033462
8533	wettest	0.11194938	0.6677178	0.22033277
8534	disrupted	0.10601537	0.6923256	0.20165905
8535	suspended	0.11192588	0.66759175	0.22048233
8536	burst	0.10921418	0.6739683	0.2168175
8537	rush	0.10946922	0.67149043	0.21904036
8538	boscastle	0.109295696	0.67480415	0.21590012
8539	destroyed	0.11018739	0.67333823	0.21647437
8540	carlisle	0.10283127	0.69662285	0.20054589
8541	killing	0.10016207	0.6203042	0.2795337
8542	gloucestershire	0.10005318	0.61403483	0.28591198
8543	worcestershire	0.10442761	0.6831686	0.21240377
8544	killed	0.10841202	0.5691298	0.32245818
8545	inundated	0.104136534	0.69099426	0.20486926
8546	suffered	0.10655657	0.6965834	0.19686002
8547	evacuations	0.10414943	0.69014245	0.20570818
8548	warms	0.10913033	0.6705695	0.22030029
8549	dlugolecki	0.10919784	0.6656406	0.22516151
8550	penning	0.1062661	0.68400484	0.20972912
8551	rowsell	0.10618701	0.68182796	0.211985
8552	chatterton	0.10656625	0.68531525	0.20811857
8553	ukcp	0.101849355	0.69497573	0.20317498
8554	42°c	0.10703042	0.6818433	0.2111263
8555	68°c	0.10628229	0.68144804	0.21226975
8556	25°c	0.1043883	0.6870693	0.20854236
8557	41°c	0.10594775	0.68109924	0.21295306
8558	edinburgh	0.10543718	0.58906007	0.30550274
8559	ruled	0.10460744	0.6886698	0.20672283
8560	melt	0.102548346	0.6923928	0.2050588
8561	heatwaves	0.104679376	0.6929025	0.20241816
8562	55°c	0.11101099	0.6555353	0.2334537
8563	floodplains	0.11295163	0.65574443	0.23130396
8564	finely	0.11765052	0.6445043	0.23784521
8565	palmer	0.10341074	0.6866624	0.20992693
8566	raisanen	0.10376911	0.68579674	0.2104342
8567	stott	0.1032068	0.6888217	0.20797154
8568	gawith	0.10155973	0.69817257	0.2002676
8569	prone	0.1052668	0.67986447	0.21486881
8570	discomfort	0.110318154	0.5830517	0.30663016
8571	illness	0.09887493	0.6204632	0.2806619
8572	lifestyles	0.09795433	0.62847626	0.2735694
8573	latitude	0.11182337	0.6560597	0.23211695
8574	concentrations	0.10492797	0.5922599	0.30281213
8575	mediterranean	0.11163587	0.662856	0.2255082
8576	drastically	0.11397793	0.6522337	0.23378837
8577	desertification	0.11430098	0.65172756	0.23397145
8578	grain	0.0998225	0.64286363	0.25731385
